person_spks_french_eng_profic_notstated, person_spks_cl_oth_eng_profic_notstated, female_spks_korean_eng_profic_notstated, female_tot_spks_eng_only, female_spks_spanish_spks_eng_notwell, female_spks_serbian_tot, female_spks_polish_spks_eng_notwell, female_spks_thai_spks_eng_well, female_spks_polish_eng_profic_notstated, female_spks_se_asia_austronesia_lang_tagalog_spks_eng_notwell, person_spks_arabic_tot, female_spks_russian_tot, person_spks_dutch_eng_profic_notstated, person_spks_arabic_eng_profic_notstated, female_spks_macedonian_all_eng_profic, female_spks_se_asia_austronesia_lang_oth_spks_eng_notwell, female_spks_spanish_tot, female_spks_thai_spks_eng_notwell, person_spks_french_spks_eng_notwell, female_lang_spkn_home_notstated_tot, female_spks_se_asia_austronesia_lang_oth_eng_profic_notstated, person_spks_dutch_tot, person_spks_afrikaans_spks_eng_well, person_spks_dutch_spks_eng_well, female_spks_tamil_tot, female_spks_serbian_all_eng_profic, female_spks_persian_ed_spks_eng_notwell, female_all_lang_tot, person_spks_german_eng_profic_notstated, female_spks_macedonian_spks_eng_well, female_spks_se_asia_austronesia_lang_tot_all_eng_profic, female_tot_tot, person_spks_cl_tot_spks_eng_well, person_spks_cl_oth_spks_eng_notwell, person_spks_french_tot, person_spks_aus_indig_lang_spks_eng_notwell, person_spks_cl_cantones_eng_profic_notstated, female_spks_samoan_spks_eng_notwell, female_spks_se_asia_austronesia_lang_oth_tot, female_spks_se_asia_austronesia_lang_tot_tot, female_spks_vietnamese_all_eng_profic, female_spks_maltese_all_eng_profic, person_spks_cl_mandarin_all_eng_profic, female_spks_oth_lang_all_eng_profic, person_spks_cl_cantones_spks_eng_notwell, female_spks_turkish_all_eng_profic, female_spks_se_asia_austronesia_lang_filipin_spks_eng_notwell, female_spks_se_asia_austronesia_lang_indones_spks_eng_notwell, person_spks_cl_oth_spks_eng_well, female_spks_vietnamese_spks_eng_notwell, female_spks_se_asia_austronesia_lang_tot_spks_eng_well, person_spks_aus_indig_lang_all_eng_profic, person_spks_cl_mandarin_tot, female_lang_spkn_home_notstated_spks_eng_well, person_spks_croatian_eng_profic_notstated, person_spks_aus_indig_lang_eng_profic_notstated, person_spks_german_spks_eng_well, female_tot_all_eng_profic, female_spks_se_asia_austronesia_lang_tagalog_all_eng_profic, person_spks_afrikaans_eng_profic_notstated, person_spks_cl_tot_spks_eng_notwell, person_spks_afrikaans_spks_eng_notwell, female_spks_thai_all_eng_profic, person_spks_eng_only_tot, female_spks_serbian_spks_eng_notwell, person_spks_croatian_all_eng_profic, person_spks_afrikaans_all_eng_profic, female_spks_turkish_spks_eng_notwell, person_spks_cl_mandarin_spks_eng_notwell, female_spks_oth_lang_tot, person_spks_french_all_eng_profic, person_spks_cl_tot_eng_profic_notstated, female_spks_oth_lang_spks_eng_notwell, female_spks_tamil_eng_profic_notstated, person_spks_cl_oth_all_eng_profic, person_spks_german_tot, person_spks_cl_tot_all_eng_profic, person_spks_aus_indig_lang_tot, female_lang_spkn_home_notstated_spks_eng_notwell, female_spks_maltese_spks_eng_well, female_spks_tamil_all_eng_profic, female_spks_tamil_spks_eng_well, person_spks_afrikaans_tot, female_spks_oth_lang_eng_profic_notstated, female_tot_spks_eng_notwell, person_spks_dutch_all_eng_profic, female_spks_se_asia_austronesia_lang_tagalog_tot, female_spks_samoan_all_eng_profic, female_spks_se_asia_austronesia_lang_filipino_tot, female_spks_serbian_eng_profic_notstated, female_lang_spkn_home_notstated_eng_profic_notstated, female_spks_se_asia_austronesia_lang_indonesia_spks_eng_well, female_spks_polish_all_eng_profic, person_spks_cl_oth_tot, female_spks_vietnamese_eng_profic_notstated, person_spks_arabic_spks_eng_notwell, person_spks_cl_tot_tot, female_all_lang_all_eng_profic, female_spks_spanish_eng_profic_notstated, person_spks_croatian_spks_eng_well, female_spks_persian_ed_all_eng_profic, female_spks_tamil_spks_eng_notwell, female_spks_thai_eng_profic_notstated, person_spks_cl_mandarin_spks_eng_well, person_spks_dutch_spks_eng_notwell, female_spks_se_asia_austronesia_lang_tot_eng_profic_notstated, female_spks_samoan_spks_eng_well, person_spks_cl_cantones_all_eng_profic, female_spks_persian_ed_tot, female_spks_persian_ed_eng_profic_notstated, female_spks_korean_tot, female_spks_macedonian_spks_eng_notwell, person_spks_cl_mandarin_eng_profic_notstated, female_all_lang_spks_eng_well, female_spks_russian_spks_eng_well, female_spks_maltese_spks_eng_notwell, female_spks_macedonian_eng_profic_notstated, female_spks_vietnamese_spks_eng_well, female_spks_maltese_eng_profic_notstated, female_spks_se_asia_austronesia_lang_filipino_all_eng_profic, person_spks_german_spks_eng_notwell, person_spks_aus_indig_lang_spks_eng_well, female_all_lang_eng_profic_notstated, sa4_name16, female_spks_russian_all_eng_profic, female_spks_russian_eng_profic_notstated, person_spks_cl_cantones_tot, female_spks_se_asia_austronesia_lang_oth_spks_eng_well, person_spks_arabic_all_eng_profic, female_tot_eng_profic_notstated, female_spks_se_asia_austronesia_lang_tagalog_eng_profic_notstat, female_spks_se_asia_austronesia_lang_indonesian_all_eng_profic, female_spks_turkish_tot, female_spks_spanish_all_eng_profic, female_spks_oth_lang_spks_eng_well, female_spks_thai_tot, person_spks_french_spks_eng_well, female_spks_polish_spks_eng_well, female_all_lang_spks_eng_notwell, female_lang_spkn_home_notstated_all_eng_profic, female_spks_se_asia_austronesia_lang_tagalog_spks_eng_well, female_spks_se_asia_austronesia_lang_filipino_eng_profic_notsta, female_spks_persian_ed_spks_eng_well, person_spks_arabic_spks_eng_well, female_spks_se_asia_austronesia_lang_indonesian_eng_profic_nots, female_spks_se_asia_austronesia_lang_indonesian_tot, female_spks_se_asia_austronesia_lang_oth_all_eng_profic, person_spks_croatian_spks_eng_notwell, female_spks_samoan_tot, female_spks_spanish_spks_eng_well, female_spks_russian_spks_eng_notwell, female_spks_macedonian_tot, female_spks_samoan_eng_profic_notstated, female_spks_serbian_spks_eng_well, sa4_code16, person_spks_german_all_eng_profic, person_spks_croatian_tot, female_spks_maltese_tot, female_spks_se_asia_austronesia_lang_tot_spks_eng_notwell, female_spks_turkish_eng_profic_notstated, female_spks_se_asia_austronesia_lang_filipino_spks_eng_well, person_spks_cl_cantones_spks_eng_well, female_spks_turkish_spks_eng_well, female_spks_vietnamese_tot, female_tot_spks_eng_well, female_spks_polish_tot
10,0,4,71762,78,101,10,210,0,4,717,245,0,9,55,6,800,38,24,3629,3,387,697,376,327,101,47,16235,13,53,1147,91627,6987,71,864,3,9,0,370,1156,906,10,5953,1744,267,40,0,28,304,187,1109,20,5979,163,0,0,1054,16290,234,3,1194,11,245,141560,8,94,706,3,855,1786,856,33,215,3,382,1110,8182,20,18,10,324,309,704,44,1865,391,230,29,150,0,3447,371,203,383,3,131,8212,16108,9,77,460,19,0,5096,13,9,29,1849,466,0,593,6,26,14259,219,0,0,722,0,142,42,18,128,"Brisbane - West",247,0,1857,364,714,3575,3,401,40,790,1532,244,832,197,1850,182,224,3,416,582,3,403,372,11,29,715,29,56,0,89,"304",1098,94,10,39,0,142,1584,37,911,14425,204
16,3,5,92289,228,140,14,445,0,8,1458,343,8,6,50,4,1801,126,75,9435,0,423,420,413,205,135,55,23903,5,43,1106,125628,8432,158,1610,4,14,0,177,1116,643,8,6997,3097,384,75,7,17,391,124,1072,63,7023,238,0,3,1195,24002,396,9,1716,4,569,184859,16,174,423,11,1172,3162,1601,47,354,3,553,1230,10144,68,47,8,200,184,427,67,3380,418,398,60,264,4,9147,253,224,553,0,412,10188,23712,12,171,435,15,0,5818,9,10,60,2595,435,0,1258,3,26,20380,312,0,0,516,0,262,30,61,192,"Brisbane Inner City",343,0,2609,167,1452,9338,5,275,75,1791,2735,572,1523,213,3328,292,385,4,379,1039,4,274,177,3,60,1560,27,51,0,115,"305",1223,174,8,37,0,258,2213,67,645,20623,223
6,0,0,95002,28,40,9,301,0,32,154,101,8,7,4,5,268,66,68,10876,3,540,324,514,45,33,3,15051,13,3,1321,120923,1574,26,735,122,3,3,134,1339,176,50,1403,3307,128,21,11,12,80,45,1262,1699,1419,384,3,135,1398,15205,664,3,517,7,367,190417,0,175,329,0,356,3397,734,27,530,0,106,1451,2089,1836,49,44,45,45,332,88,2319,527,667,77,385,3,10442,130,96,111,0,16,2116,14775,3,156,46,0,6,1044,22,21,73,583,46,0,555,0,17,12502,90,4,0,127,3,379,37,1582,277,"Cairns",101,0,585,131,149,10717,3,148,21,266,2776,372,663,85,2269,435,635,7,44,133,0,145,132,20,85,235,8,4,4,35,"306",1440,178,53,58,0,365,450,17,176,12890,92
4,0,0,55157,11,14,5,39,0,14,38,24,0,0,0,4,70,9,4,5089,0,91,286,85,10,14,0,2329,3,0,565,62579,237,12,77,3,0,0,42,574,24,0,301,388,26,7,8,0,7,3,547,38,303,166,0,0,216,2470,288,0,152,5,42,110994,4,44,292,0,121,405,75,6,87,0,15,227,392,41,17,0,10,14,298,14,350,94,292,6,228,0,4910,12,20,15,3,4,394,2288,0,41,4,0,0,176,3,7,6,73,4,0,53,0,4,1952,24,0,0,23,0,229,11,35,42,"Darling Downs - Maranoa",24,0,78,38,38,4952,0,12,7,70,306,42,70,19,333,176,277,4,4,28,0,12,44,5,6,64,0,0,0,14,"307",226,46,0,23,0,219,50,3,27,2121,27
0,0,0,94887,12,16,4,169,0,37,149,72,0,4,3,6,139,21,7,7995,0,136,837,137,126,16,6,5747,7,3,1114,108627,554,17,168,10,0,0,86,1128,307,9,555,1156,60,9,14,6,25,146,1054,235,558,242,0,15,353,5925,567,4,229,5,193,191286,0,45,845,0,151,1200,168,12,183,0,39,370,777,245,23,9,124,110,850,37,743,137,580,20,394,0,7729,53,38,42,0,19,786,5657,4,40,39,16,0,401,0,10,20,191,39,0,83,0,4,4942,58,0,0,165,0,389,17,224,89,"Central Queensland",70,0,194,85,143,7813,10,59,9,135,977,194,161,39,714,264,534,3,35,124,0,59,86,4,20,122,12,3,0,14,"308",365,45,9,62,0,375,131,9,307,5180,38
29,3,16,234618,159,562,58,820,0,29,1735,837,10,11,159,15,1688,188,109,21105,0,990,1572,962,151,557,50,37117,30,141,2547,292835,9732,157,2205,3,20,10,257,2574,508,146,9238,5967,693,238,18,19,429,96,2468,70,9300,758,12,4,2323,37601,1129,7,3071,15,1011,459299,84,1070,1588,33,2215,6057,2176,83,695,0,592,2419,12801,75,73,144,151,148,1594,88,5263,979,1135,232,744,3,20272,407,582,591,5,213,12886,36775,21,956,416,5,7,7027,23,27,229,2976,415,3,1807,17,55,31586,720,4,3,415,4,734,70,68,338,"Gold Coast",826,10,2996,241,1727,20616,10,429,240,1670,5275,1018,2069,530,5188,832,1099,10,366,1510,13,441,253,113,238,1506,109,159,3,476,"309",2388,1083,153,81,0,717,2281,203,516,32337,588
6,0,5,124726,141,206,25,237,0,26,1306,174,3,19,36,15,930,38,35,11341,0,462,559,455,295,208,54,26193,0,25,1663,162258,2095,50,489,4,6,248,153,1682,6271,33,2026,5648,182,40,21,20,102,2602,1584,142,2049,447,0,0,686,26344,826,6,825,13,277,247560,32,149,567,8,591,5788,484,30,1214,4,155,712,2924,147,62,34,291,256,572,140,5629,457,834,2874,528,0,10832,144,201,155,43,225,2956,25843,9,118,227,35,3,1431,4,20,2627,738,226,0,310,13,26,20272,150,3,0,3672,0,522,28,143,348,"Ipswich",172,3,746,141,1287,11184,13,161,40,925,4435,278,442,175,5569,507,799,3,168,1063,0,168,157,26,2927,783,25,36,48,175,"310",707,149,39,74,0,497,560,34,6317,20714,200
6,0,0,125448,110,383,28,236,5,35,2145,251,4,21,58,8,799,48,31,10045,3,494,538,479,159,380,75,25071,17,58,1771,160571,3505,76,527,4,13,132,154,1787,670,45,3155,8518,334,147,20,25,169,251,1687,110,3176,458,8,3,792,25274,829,5,1266,12,288,248473,63,547,547,29,856,8690,521,35,2254,0,238,833,4769,110,79,37,159,126,549,177,4847,495,833,2133,557,3,9515,216,225,245,4,506,4802,24742,7,487,220,25,0,2301,14,15,1997,1370,224,7,569,4,19,19974,231,4,0,415,3,553,25,104,330,"Logan - Beaudesert",251,0,1380,141,2128,9844,3,239,147,791,6262,288,494,196,4769,534,802,3,141,1622,5,248,150,61,2172,682,25,58,40,323,"311",816,550,42,82,0,536,1036,118,668,20430,230
0,0,0,70695,9,15,4,197,0,35,49,56,0,0,3,6,121,36,16,6819,0,180,741,171,37,12,0,5001,3,3,1170,82515,495,18,219,7,4,0,71,1187,84,176,625,832,45,9,27,4,21,29,1105,94,630,241,0,0,354,5188,642,12,312,7,231,143999,0,27,756,3,244,856,219,5,92,0,37,371,810,95,14,167,37,37,766,21,597,180,645,28,395,3,6563,67,35,37,0,10,817,4928,0,27,14,6,0,376,6,16,28,144,14,0,84,0,3,4346,48,9,0,53,3,390,19,82,71,"Mackay - Isaac - Whitsunday",56,0,150,62,52,6638,5,75,9,121,741,234,204,37,584,255,609,8,15,43,0,73,72,0,29,105,7,3,0,12,"312",367,27,179,68,0,365,96,9,84,4586,35
7,3,0,105218,30,41,11,168,0,32,198,126,3,8,6,7,253,36,16,8074,0,391,461,381,26,41,7,7484,4,6,1108,120771,792,27,446,4,3,49,98,1131,168,37,996,1359,113,13,12,9,40,56,1050,104,1007,352,0,5,643,7732,556,3,604,5,203,206017,3,124,463,3,464,1401,441,14,182,0,72,668,1394,105,26,37,26,25,470,41,1085,388,566,656,385,0,7693,72,120,71,3,28,1409,7354,0,114,33,3,7,532,9,22,612,333,33,0,191,0,11,6297,115,0,0,114,0,379,20,102,129,"Moreton Bay - North",126,0,332,90,195,7821,8,82,13,254,1181,208,422,109,1059,377,520,4,25,165,0,78,92,14,666,220,12,6,11,38,"313",663,124,37,56,0,365,219,12,169,6650,117
3,0,0,86189,38,32,7,162,3,14,350,136,0,3,22,0,399,24,10,4266,0,315,1249,304,77,32,12,8698,3,19,948,99151,1089,12,400,5,4,18,68,955,111,21,951,1705,60,15,3,5,70,33,922,35,955,203,0,0,586,8800,505,5,284,21,185,170090,0,63,1267,0,210,1753,398,9,246,0,84,608,1378,35,15,21,77,73,1278,46,885,315,506,408,296,0,4048,79,127,84,0,78,1388,8583,9,55,100,7,3,738,4,9,385,348,100,0,109,0,7,7715,124,0,0,71,4,293,17,32,112,"Moreton Bay - South",136,0,346,70,346,4164,4,86,15,391,1465,190,384,127,870,215,488,4,83,264,0,86,68,3,415,351,18,22,8,34,"314",603,63,24,22,0,283,285,14,109,7915,130
0,0,0,27111,3,12,0,49,0,6,14,15,0,0,0,0,27,8,6,3670,0,47,162,47,26,12,0,7456,0,0,370,38235,94,3,71,1033,3,3,36,373,68,3,90,1301,15,5,8,0,0,45,359,9166,90,120,0,386,178,7380,165,0,40,3,51,56253,0,44,168,0,19,1337,71,4,167,0,4,184,133,9550,40,3,26,26,164,39,821,47,163,22,159,0,3510,10,10,4,3,0,134,7214,0,40,4,3,0,69,0,7,22,37,4,0,5,0,0,6431,15,0,0,26,0,162,4,8131,244,"Queensland - Outback",15,0,43,32,14,3751,0,16,5,28,1132,51,63,10,781,161,155,3,4,14,0,14,30,8,22,27,0,0,0,12,"315",183,44,3,13,0,158,24,5,73,6557,10
8,0,0,159285,25,32,5,348,5,10,194,156,4,0,24,0,448,64,39,10152,3,881,900,861,28,32,4,9780,10,22,815,179214,929,8,1073,0,7,0,80,827,145,31,858,1860,76,17,4,14,28,33,787,47,870,421,0,0,1958,10083,352,3,310,7,417,308716,7,125,904,3,217,1908,1064,22,208,0,41,2034,1236,47,25,31,28,28,911,49,885,870,359,32,238,0,9704,133,146,41,3,27,1261,9634,3,109,47,0,0,638,14,14,32,341,51,3,213,0,16,8776,136,0,0,111,3,233,59,48,141,"Sunshine Coast",151,3,344,75,194,9851,3,153,19,444,1653,414,1027,137,859,443,342,0,42,161,7,155,79,13,37,417,15,24,0,28,"316",2021,124,34,34,0,231,262,12,145,9196,151
0,0,3,66536,20,21,0,61,0,4,1027,41,0,7,3,4,138,8,14,4998,0,148,422,146,55,21,11,5738,3,3,545,77279,1074,25,213,0,3,3,66,554,76,7,1255,1433,49,11,8,4,51,21,525,65,1272,185,0,0,263,5879,223,4,508,6,64,128349,0,44,429,3,434,1455,213,14,324,0,70,278,1587,65,17,7,55,52,436,23,1041,148,227,20,209,0,4799,48,31,70,0,221,1602,5677,0,37,77,3,0,818,8,7,20,259,77,0,155,0,16,4655,33,0,0,59,0,205,14,66,68,"Toowoomba",36,3,262,64,1018,4866,4,52,11,138,1109,65,198,26,1023,200,217,8,60,798,0,52,66,4,20,120,8,3,0,21,"317",278,44,7,19,0,202,207,7,76,4836,34
5,0,0,98114,21,13,5,156,0,22,261,82,0,4,5,0,238,29,19,7914,0,180,472,174,101,13,4,8339,7,5,1083,114358,804,4,345,35,7,3,93,1093,206,15,611,2211,86,7,17,9,27,75,1034,579,614,259,0,31,575,8500,550,4,221,6,188,195766,0,48,477,0,133,2267,343,9,357,0,34,597,1028,612,26,15,96,94,480,56,1061,180,551,35,354,0,7622,81,50,34,3,30,1038,8210,3,39,51,7,0,481,8,9,31,382,51,0,151,0,3,7174,66,0,0,137,0,353,14,546,123,"Townsville",77,0,390,88,257,7748,7,96,7,238,1849,184,320,50,1036,288,526,0,44,232,0,96,93,7,37,215,9,10,0,13,"318",589,49,15,52,0,333,296,7,211,7435,50
0,0,4,129667,6,23,5,153,0,15,120,56,9,4,4,7,120,24,25,10517,0,386,425,370,45,23,0,5546,16,4,894,145725,612,22,371,4,0,0,86,900,142,30,700,971,57,54,17,4,33,57,849,152,707,382,0,0,883,5871,421,3,344,17,176,255645,0,80,440,6,269,999,366,11,142,0,54,924,959,150,33,23,45,36,438,29,742,380,428,25,339,0,10106,48,57,55,4,3,962,5462,4,71,17,3,0,431,6,8,24,202,17,0,131,0,3,4749,52,3,0,87,3,336,27,146,85,"Wide Bay",61,0,204,82,116,10188,3,51,54,115,835,179,346,49,711,413,406,4,14,113,0,51,85,7,25,106,5,4,0,17,"319",903,80,34,47,0,319,144,47,147,5130,54
3,3,10,108926,55,171,42,245,3,10,1626,414,7,12,13,12,690,38,39,6723,0,468,384,457,373,167,101,33220,18,16,1058,148868,13232,211,925,10,24,0,287,1065,932,71,12073,2786,664,54,3,10,607,146,1027,83,12124,338,3,0,1418,33312,312,0,3333,8,281,212516,22,434,384,0,2454,2851,920,78,399,3,814,1478,16562,84,53,69,370,352,385,63,5022,465,317,11,222,0,6327,227,446,818,3,192,16642,32916,5,399,630,14,0,9617,9,3,11,3675,633,7,932,0,54,27950,351,4,0,785,0,225,40,75,304,"Adelaide - Central and Hills",412,0,3695,273,1618,6633,3,240,54,686,2384,284,878,406,4967,396,306,0,526,1425,0,240,282,34,11,628,61,13,0,147,"401",1460,435,71,33,0,219,3011,51,935,28289,449
6,0,3,158506,156,632,172,271,10,52,3340,548,4,43,107,18,1057,91,27,10649,4,542,504,534,348,625,221,44329,12,95,2478,213482,6320,111,372,10,15,0,265,2501,4246,184,5884,11633,553,130,19,25,298,1588,2365,286,5915,578,10,15,1277,44495,1172,6,2180,9,363,313805,127,815,513,25,1523,11846,359,40,3588,0,410,1339,8505,303,113,172,345,313,521,216,10263,536,1188,18,841,5,9960,184,1066,408,22,734,8550,43811,16,720,737,34,4,4369,3,31,20,2206,745,7,464,16,29,33650,432,9,0,2665,0,837,49,273,521,"Adelaide - North",541,4,2223,241,3299,10479,12,212,127,1033,8050,372,339,889,10157,691,1122,11,518,2565,0,213,260,97,21,877,109,107,0,500,"402",1321,824,182,111,0,816,1653,104,4274,34233,1074
10,0,0,153046,48,231,101,218,6,16,2248,352,4,15,32,4,578,44,18,8406,3,838,710,809,210,231,145,21652,18,29,1467,183098,5461,102,706,9,10,0,189,1479,412,66,5101,3137,363,43,3,35,292,105,1404,136,5133,455,7,9,1712,21953,611,6,1588,7,259,298048,33,512,714,3,1115,3223,699,46,521,0,394,1780,7042,146,66,65,209,194,722,85,3056,830,623,10,362,0,7883,273,806,400,0,466,7089,21436,4,437,581,15,3,3980,23,8,10,1550,582,0,289,5,38,18445,295,5,0,307,0,357,50,134,220,"Adelaide - South",345,5,1561,179,2238,8103,4,310,43,575,2619,262,683,705,2991,522,593,0,434,1775,0,313,181,73,10,528,47,32,0,198,"403",1764,513,70,64,0,357,1183,37,412,18894,811
4,3,0,77666,52,1032,132,219,5,17,1872,468,0,10,144,4,512,44,28,5654,0,250,204,240,250,1020,64,33044,0,126,1412,116373,5082,187,410,4,27,0,185,1421,4155,122,4390,4570,519,47,13,33,351,1671,1342,171,4422,348,13,4,754,33133,621,3,1798,0,267,152766,265,972,205,3,1096,4676,409,56,998,3,535,784,6881,174,92,116,247,230,208,107,6951,248,623,16,441,7,5215,137,725,540,26,357,6936,32693,0,826,238,20,0,3295,8,8,13,1951,235,0,178,15,26,25828,376,8,3,2484,0,441,31,163,351,"Adelaide - West",467,3,1982,177,1861,5572,3,167,52,508,3572,266,379,595,6861,441,602,8,170,1508,0,167,185,149,16,458,87,146,0,755,"404",786,992,124,64,0,427,1432,47,4178,26182,728
0,0,0,50410,0,3,3,32,0,3,16,12,0,3,3,0,37,9,3,3317,0,118,98,112,14,3,0,1440,6,3,205,55160,129,7,57,0,0,0,11,210,30,4,135,255,4,0,0,4,9,11,196,34,144,129,0,0,301,1549,84,0,33,0,38,101093,0,14,102,0,30,258,57,4,40,0,13,318,168,34,3,4,14,13,100,4,160,116,84,0,93,0,3184,16,20,13,0,0,175,1414,3,14,3,4,0,107,0,3,0,19,3,0,6,0,7,1262,6,0,0,22,0,91,6,34,24,"Barossa - Yorke - Mid North",12,0,18,11,14,3203,0,16,0,39,210,41,50,20,156,133,83,3,3,17,0,17,11,0,0,39,3,3,0,3,"405",310,14,4,4,0,91,19,4,30,1385,20
0,0,0,34131,9,20,3,36,0,8,36,15,0,0,7,0,54,14,0,3289,0,55,217,53,30,20,0,2924,0,7,297,40345,117,0,61,360,0,0,24,302,29,4,108,251,14,0,3,0,4,3,284,2287,115,114,0,52,208,3004,152,0,43,3,42,69328,0,162,220,0,34,259,61,3,38,0,10,215,160,2336,18,4,30,26,225,8,367,55,152,0,107,0,3155,15,17,10,0,4,168,2875,0,143,13,0,0,81,3,3,0,41,13,0,13,0,5,2525,14,0,0,29,0,102,4,1929,54,"South Australia - Outback",15,0,43,21,36,3211,0,16,0,57,209,42,60,15,347,129,141,3,12,33,0,16,24,24,0,46,0,7,0,17,"406",215,163,4,14,0,97,30,0,29,2638,17
0,0,0,81441,3,7,9,59,0,10,143,31,6,8,7,3,43,15,6,5737,0,275,195,274,22,7,11,5017,10,7,616,92201,517,46,183,8,4,3,50,628,149,8,876,868,38,55,12,4,32,78,589,296,888,269,0,5,497,5229,301,0,563,0,79,162043,0,129,200,20,482,887,183,14,239,0,74,516,1084,298,20,8,22,18,200,15,997,275,302,12,244,0,5451,26,54,76,5,19,1097,4935,0,120,31,0,3,398,4,8,11,129,31,0,38,0,7,3958,33,0,0,78,0,245,9,284,77,"South Australia - South East",31,0,132,46,131,5527,3,31,55,43,632,78,171,49,974,293,290,0,22,111,0,31,53,11,20,41,0,7,4,7,"407",511,135,8,29,0,236,94,38,156,4233,54
3,0,0,77008,9,22,7,149,0,14,146,55,9,0,44,10,153,19,10,6324,0,352,924,334,41,22,9,5819,10,38,949,89153,572,13,370,0,0,0,137,962,115,4,678,862,41,4,4,7,24,39,914,59,685,215,0,0,528,5967,372,7,299,20,172,151997,0,58,947,3,244,886,363,4,112,0,34,547,868,59,11,4,41,42,955,25,657,350,380,5,301,0,6101,132,128,34,0,23,874,5737,4,49,36,0,0,432,13,10,7,159,36,0,107,4,4,5098,44,0,0,79,0,298,12,59,84,"Bunbury",49,0,159,131,146,6178,7,140,4,148,753,175,349,117,644,227,364,0,30,117,3,144,134,4,5,141,9,42,0,22,"501",542,58,6,32,0,289,119,6,121,5305,131
0,0,0,43267,7,12,0,155,0,5,65,41,0,3,11,0,86,20,4,3044,0,215,595,209,23,13,10,3276,3,11,564,49590,338,7,140,0,0,0,50,574,53,7,278,549,24,3,3,3,19,13,544,22,284,140,0,0,259,3368,222,3,82,5,182,84395,0,66,603,0,55,565,138,11,71,0,22,268,427,27,6,7,23,21,604,17,292,213,226,20,194,0,2898,91,60,27,0,8,437,3224,0,57,46,0,5,224,0,13,20,122,46,0,58,0,3,2935,39,0,0,33,0,193,4,21,53,"Mandurah",36,0,127,48,63,2949,8,98,3,80,475,183,138,60,288,147,216,0,41,54,0,99,52,8,20,74,4,11,0,14,"502",264,66,7,11,0,192,92,3,53,3073,60
12,0,3,61034,54,201,23,246,4,0,621,274,8,6,208,12,697,48,64,6536,0,502,421,484,207,197,46,18128,6,169,990,85698,6566,90,1543,3,15,3,217,994,683,10,5406,2437,318,44,3,27,447,165,943,43,5420,186,0,0,1007,18185,215,3,1347,3,295,121504,27,257,431,5,944,2463,1529,36,265,0,537,1045,7913,48,32,10,212,199,433,32,2383,495,213,13,150,3,6321,382,321,539,5,94,7950,17973,12,237,349,14,0,4457,14,3,10,1974,353,0,557,38,22,15620,242,3,0,517,0,150,26,46,159,"Perth - Inner",273,0,1991,201,616,6480,0,413,44,688,2165,295,1465,297,2349,218,210,0,306,519,3,414,216,23,13,632,27,206,0,176,"503",1031,258,10,42,0,146,1653,41,688,15809,325
17,0,0,91444,41,505,60,417,8,46,2029,172,4,29,281,33,478,79,29,7922,3,463,1020,444,359,497,66,26054,10,239,2506,125413,4303,83,994,9,6,3,419,2535,2761,61,3342,5145,659,47,44,27,296,995,2359,137,3362,335,5,15,824,26124,1061,11,1675,19,499,182922,64,836,1043,9,938,5250,978,33,973,3,381,859,5975,153,41,59,349,319,1052,106,4548,455,1074,30,676,4,7546,347,534,385,11,372,6010,25755,5,749,282,37,11,2407,15,30,28,2257,285,0,191,44,24,21242,157,0,0,1765,0,668,22,130,299,"Perth - North East",169,0,2260,379,1998,7845,9,367,48,471,4172,510,947,477,4507,376,1011,12,218,1629,0,368,411,90,30,429,15,281,0,429,"504",847,844,59,148,0,627,1593,34,2772,21575,544
22,8,0,201297,164,813,115,781,8,36,4943,558,16,71,2192,52,1512,132,89,14110,9,977,5226,944,351,805,171,56096,23,1883,3422,271507,8851,89,2304,4,25,3,746,3455,5004,55,7044,11141,957,152,19,45,604,1902,3266,118,7085,697,13,9,2220,56296,1213,34,2808,84,912,398308,112,1453,5312,48,1767,11349,2279,63,2228,0,694,2314,11661,130,106,49,351,320,5339,209,9240,966,1218,66,778,7,13314,660,1132,700,35,939,11727,55498,15,1295,985,29,4,5276,15,30,62,3924,985,3,392,305,37,46365,485,0,23,3103,0,763,70,114,595,"Perth - North West",559,4,3942,693,4867,13909,7,703,152,1494,8912,923,2185,1021,9135,800,1173,12,814,3924,7,704,746,162,67,1335,69,2219,0,699,"505",2294,1465,53,155,0,747,2967,100,5043,47058,1147
11,14,7,164239,106,231,56,905,4,98,4917,405,12,36,56,95,1048,175,98,14482,14,1211,1906,1177,1771,230,173,64671,22,51,8111,243390,23273,393,2048,8,34,15,1513,8180,1210,34,21387,12093,1451,468,65,289,1443,310,7565,282,21492,667,6,4,1344,64854,2291,18,7192,24,1081,329028,29,445,1936,96,5345,12298,2036,156,2218,19,1840,1413,30471,288,127,31,1750,1516,1949,210,10475,1207,2318,161,1563,0,13688,2477,572,1848,8,859,30623,64067,10,400,918,234,6,16043,30,72,152,7246,925,3,1516,8,103,53715,370,0,0,903,0,1553,53,277,606,"Perth - South East",405,0,7282,1399,4882,14293,29,2765,470,1043,9872,1088,1937,519,10349,792,2202,11,749,4019,19,2788,1495,46,167,930,38,56,3,198,"506",1395,455,37,548,4,1485,5793,372,1220,54376,583
